Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
3803,3,0,0,3,2,"@JuMosq @zachkruse2 Yep. *sobs*

I got my hopes up when a couple of the national guys (including that Kiper/McShay mock) had him slipping."
3807,3,2,1,0,0,"@JuanYeeze shut yo beaner ass up spic and hop your faggot ass back across the border little nigga, go listen to some pitbull"
3808,3,0,0,3,2,@JudgmentalNYer @eveisapisces it always looks so nice! I was gonna buy this yellow one
3816,3,1,2,0,1,@JulesDanesy Cowboys fans are cunts? Stop the presses!
3819,3,0,3,0,1,@Julian_jval I totally think the something when bitches come across mine saying we are similar. Uh no &#9995;
3820,3,0,3,0,1,@Juliet_Munguia bitch merry Christmas
3823,3,0,0,3,2,"@JunDishes elissa would call me trash, vile, etc.!"
3826,3,0,3,0,1,"@JunDishes thank god I'm just an "" old redneck bitch"" from Memphis ,Tn. And not a troll"
3833,3,0,3,0,1,@Juss_Vinny @kkarleigh if he wants bitches tip toein on his marble floors he will &#128521;
3834,3,1,2,0,1,@JustCurrieOn @Christooshifty aint nobody asked yo faggot ass for a comment i know you peeped already you gay thats what u do for a living
3838,3,1,2,0,1,"@JustFemaIe @CheatingAdvice 
Where the fuck were you this summer bitch?"
3845,3,0,3,0,1,"@Just_this_time we need more opinionated bitches.

#MOAR"
3848,3,0,3,0,1,@KASSIGOD drinking away this stress. you got some new hoes for us?
3851,3,0,0,3,2,"@KHShan @VictorB123 Oh but those last few that did.. Charlie, Wilma, Jeanne..."
3855,3,0,3,0,1,@KINGDOMMINDED__ @_lostb0y fuck off my pussy boi bitch
3858,3,0,3,0,1,@KINSL3Y we dont love these hoes
3862,3,0,3,0,1,@K_forKicKs likkadawgg turn up ya bitch...fw ya dawg man
3864,3,0,3,0,1,@Kaaaat__ make that llama your bitch
3868,3,0,3,0,1,"@KamalShaqi @Kevinnnnn_05 it's funny how this page quoted my tweet about the term ""camel jockey"" bc I AM a fucking Arab you dumbass &#128529;"
3870,3,0,0,3,2,"@KateWhineHall I starting laughing ""worked out""...not b/c I think its funny that you work...
*throws phone in trash over butchered subtweet"
3872,3,0,3,0,1,@Katiebentel ily hoe cheer up pretti
3873,3,0,2,1,1,@Katieloukarl lol tell that hoe grow up ahaha
3906,3,0,0,3,2,@KenSuttling The spear chuckers are flooding into Upton Park.
3911,3,0,3,0,1,"@Kendracae ""bitches ain't shit but hoes with tricks"""
3914,3,2,1,0,0,@Kenny__Wright @itsfrankybitch @yoPapi_chulo so if your 17 and in high school you dont have your own house you fucking faggot
3916,3,0,3,0,1,"@Kenny__Wright @yoPapi_chulo @Kush_Boy420 ""the stupidest bitch"" brb crying he called me stupid"
3917,3,0,2,1,1,"@KenoBino Ohh Mr I'm all tough cause I live in a retarded city thinks he's cool. People like you should be shoveling my snow, broke bum."
3920,3,0,3,0,1,@KevinEdwardsJr look here I'm a thirsty ass bummy ass bitch ass 17 year old niqqa. &amp; I jus wanted to know if I can get a follow back please
3922,3,0,0,3,2,@KevinMarin27 I like him but I really doubt he even plays We already got a lot in the big man rotation committed to Bosh bird mcbob &amp; shawne
3924,3,0,3,0,1,@KevinTheGee ok I just wanted to know bitch at 5:20 if you're not here I'm out
3926,3,0,3,0,1,@KeyshawnSwag lol nigga them look like a combo of trash in your house &amp; trash at the dump
3928,3,0,3,0,1,@KeyshawnSwag the bad bitch with them ugly ass nikes
3935,3,0,3,0,1,@KimberlyyAye @Leslieeeixta I think I did my job here! Toodles to you bitches &#9996;&#65039;
3938,3,1,2,0,1,@KingEgo if I can get this bitch to go --&gt;&gt; @Wisdom_Stature
3940,3,0,3,0,1,@KingHorseDick lol toughen up pussy
3942,3,0,2,1,1,@KingHorseDick we gotta find this hoe
3949,3,0,0,3,2,"@KingLuger carne asada, Gallo pinto, tajadas verde, queso frito and a salad With milca"
3951,3,0,3,0,1,@King_4_Murphy pussy
3960,3,1,2,0,1,"@KoolQueef 
Inch that bitch out and flick it wit my tongue like a damn pinada"
3961,3,1,2,0,1,@Korrect973 don't pay dem bitches and they dirty ass chucks no mind bro
3974,3,0,3,0,1,@KxRxSxB @SamRomero95 prairie nigger
3976,3,0,3,0,1,@KxRxSxB haha alright well you gotta get here and see this bitch haha you'll scare the shit outta him I already have
3978,6,0,6,0,1,@KyleReinders bitch
3981,6,0,6,0,1,@L0SERNIGGA @HotNiggaDarius all bitches all day all the time
4004,3,1,2,0,1,@LaurenJauregui ur so anal stfu for once u bitch
4007,3,0,3,0,1,@LeLittleLisa bitch I know you seen me tweet bout you
4014,3,0,3,0,1,@Leelucas_ bitch that's why I'm bouta go to waffle
4020,3,2,1,0,0,@LeonBaptist idk you into mouthy spics on welfare with 6 kids and 3 baby daddy's?
4025,3,3,0,0,0,@Levi_Page I don't bend that way queer. Thanks for the offer it's flattering.
4027,3,1,2,0,1,@LexiLanxon ratchet white trash
4029,3,0,3,0,1,@LiamGeraldShone @AranNicolWHUFC @DSaend get a real hair cut faggot. I served my country in the Marines for 8 years. What have u done.
4043,3,2,0,1,0,@Lil_A47 &#128514;&#128514;&#128514; you're a coon
4051,3,0,3,0,1,@ListsBlackTwit @iH8TvvitterHoes @Rosaalbae nigga caping for the bitch like we haven't all seen her nudes already.. What does he want tf
4060,6,0,6,0,1,"@Liveitupjersey @ccass357 &lt;&lt; Where'd you go big mouth bitch?
Busy Choking on that Cock I told you to find?"
4076,6,0,6,0,1,@LouieVRee @TehReelHov dat bitch a tampon
4085,3,0,3,0,1,@Luis3Baez belle bitch?
4086,3,0,2,1,1,@LukeTheTruth you went IIIIIIINNNNNN on this hoe bro!!! http://t.co/MH46XxNU0n
4088,3,0,3,0,1,@LupeFiasco You and @TalibKweli should name a group called MOB - Moaning old bitches
4090,3,1,2,0,1,@LupeFiasco uh oh its 9/11 what you gonna preach and cry about today faggot.
4101,3,0,3,0,1,@MARCO_naw_POLO Slutty ass dykes
4106,3,0,3,0,1,@MIKEB_IN_THE_D rams are for fags
4117,3,0,3,0,1,@MTBornnard it's got good mojo for sure. Paybacks a bitch
4119,3,0,3,0,1,@M_Carbonaro Nice pussy.
4128,3,0,3,0,1,@MadameCurry_ what kind of hoe are you dressing up as?
4134,6,1,4,1,1,@MakEitSndGoOd @Fewjr we block us then and see what happens. You think we on ya high yellow ass now. Just watch
4137,3,1,2,0,1,@Mal_DaGladiator bitch fuck you get out my mentions malzeno!
4138,3,0,2,1,1,@ManBearDrgn would be funnier if America and not pussy Canada.
4140,3,0,3,0,1,@MannyPacquiao thank you for proving my bitch ass wrong tonight.
4145,3,1,2,0,1,@Marcfoor4 bring yo bitch ass whith em jump in want to and get yo ass beat up
4153,3,0,3,0,1,@Marilyn_Munster Ha!!!! The shyt niggas tell hoes 2 ho wanna be more...
4201,3,0,3,0,1,@Meshia_Tweets oh bitch you toooo far!
4204,3,0,3,0,1,@MichaelGT03 little bitch
4210,3,0,3,0,1,@MichhelleAshley who is this we..? I dont love hoes
4212,3,0,3,0,1,@MickalaBickham barely a rhyme dumb bitch
4229,9,0,9,0,1,@Mijo_LGI you're such a bitch
4230,3,0,0,3,2,@Mika_Tan would be perfect w/a graham cracker flavored bun or a maple dougnut bar.
4231,3,1,2,0,1,@MikeDiggEm my phone was dead fag man
4236,3,0,3,0,1,@Mike_Stud touch my throbbing pussy
4239,3,2,1,0,0,@MilesM_05 shut up coon.
4253,3,2,0,1,0,"@Misplaced_Momma 
Y&#8217;all whitey gots to PAY fo da preparations"
4255,3,1,2,0,1,"@MissCleoBB @RachelEReilly @brendonvbb12 it sucks rachels sister is such a snobby bitch n rach is so nice!!!!!cant stand elissa, so snutty"
4256,3,0,3,0,1,@MissJia sup nappy headed hoe you got quiet
4257,3,0,0,3,2,@MissMulgra Starts making monkey faces behind you
4260,3,0,0,3,2,@MissYankee @Sportsteamnews Looking at the Royals and wondering what could have been if we didn't decimate the Yankee farm system.
4264,3,0,1,2,2,@Misters206 You look like a monkey
4267,3,0,0,3,2,@MitchVorce sheeze a yellow bone
4268,3,0,3,0,1,@MizzCreme what that pussy do tho?
4280,3,0,3,0,1,@Morgaanita hahaha awe yea! Got a date with the baddest bitch around! &#128068;&#128299;&#128176;&#128076;&#10084;&#65039;
4286,3,0,3,0,1,"@MorganSmith_20 unfortunately you are correct sir , still eat shit and die though ....bitch :)"
4289,3,0,2,1,1,"@Morning_Joe Wonder how many US citizens have joined ISIS after listening to Joe Scarborough trash this ""black President?"" Good Job Joe!!"
4293,3,1,2,0,1,"@Mr2damngood4u ....you tink u done made a funny? nigga come #lookatathehood&gt; I got nightclubs, trannies, crackheads, dealers, COME AT ME&gt;"
4294,3,0,0,3,2,@Mr2damngood4u AS IN&gt; #nature #biology&gt; Dogs don't eat each other as much as birds do. Not everything is as it seems in human terms.
4295,3,0,3,0,1,@MrCatLoverx text me bitch
4300,3,0,3,0,1,"@MrMooncricket @AtBlackface @UncleUnco @BobbyBotsods @FuckTheMallcops @RacistNegro69 bitch I'm proud to be black, ur a samba"
4311,3,0,3,0,1,@MrRedMartian this pic is trash. D!ck is dry af.
4319,3,0,3,0,1,@Mrste617 Where your white hoes at bro lol
4332,3,2,1,0,0,"@MyNameShouldBe only one problem theres a ""no pussies allowed"" sorry @kerrythekilla..."
4336,3,0,3,0,1,@Mymangot2JOBS_ lmao yes bitch &#128514;&#128128;&#128128;&#128128;&#128128;&#128128;
4337,3,0,3,0,1,@NCPostGrad bitch please.
4338,3,0,3,0,1,"@NFLBadwitch bitch please. Don't get shot, Doug. @TheJazzyBelle"
4357,3,0,0,3,2,"@NYRKelsMads @davidortiz @BarackObama 
I likes da Yankees"
4359,3,1,2,0,1,"@NYRKelsMads @pucksk8r 
Ware da colored elite meet to eat"
4361,3,0,3,0,1,"@NYRKelsMads That pup was like, this bitch is AWESOME! Can I go home with YOU?"
4368,3,0,3,0,1,@NaramY22 nah that shit gets me heated. I have the smartest mouth and know what I'm doing and get called a retard. I'm done playing games
4374,3,0,3,0,1,@NatsuKun1 I'm already a hot white bitch and hot Latina get on my level
4377,3,0,3,0,1,@Nautiwashere these bitches drippin sauce
4381,6,1,1,4,2,@Ncoleycole y u not on the monkey bars too lol
4389,3,0,3,0,1,"@NewsCommenter @gatewaypundit Who the Hell needs permission for anything from that fat-assed, ghetto whore?"
4403,3,0,3,0,1,@NikkiNigro22 lucky bitch!&#128545;
4410,3,0,0,3,2,@NoHazardNoParty @PiBBzYx @piersmorgan @Jim_McLaren I can't wait for the day they take them be a boon for the entire nation
4414,3,0,0,3,2,"@NoShtickZone Charlie Brown
A Christmas Story
Rudolph, but only because of the island of misfit toys."
4424,3,1,2,0,1,@NotoriousBM95 @MANIAC3X fucking creepy ass nigguh lmao
4427,6,0,1,5,2,@Notsosweetpea SOO when we hanging out and makin brownies!!
4439,3,0,3,0,1,@O3_Millz white bitch?
4452,3,0,3,0,1,@OVOmar23 thanks for the invite tho bitch
4458,3,0,1,2,2,@OfficialCCane naah da twitter bird &#128542;
4459,3,3,0,0,0,@OfficialSkai dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.
4462,3,0,3,0,1,@OhaiStepJ what a smelly hater bitch
4474,3,0,3,0,1,"@OnlyHipHopFacts ""don't get head from hoes with overbites"" @ScHoolBoyQ"
4485,3,2,1,0,0,@Oskzilla fuck you niggah you gay. Lol
4486,3,0,3,0,1,@Oskzilla go to sleep you fag!
4488,3,1,2,0,1,@Oskzilla niggah you gay!
4489,3,0,3,0,1,@Oskzilla not fair! You're still a faggot -.-
4491,3,1,2,0,1,@OsvaldoVause kik me u nigglet I need to know when we outs to the pool
4499,3,0,0,3,2,@PCMag Overpriced complete trash. Not even debatable.
4508,3,2,1,0,0,@PablyAndrew it was Paul McCartney faggot
4510,3,1,2,0,1,@PacTha_Mac imma shoot that bitch
4519,3,3,0,0,0,"@PatDollard Fuckin muzzie cunts, should all be deported, savages"
4520,3,0,3,0,1,"@Patchy_Beard G's up, hos down, Rush. I mean clearly he likes to party."
4526,3,2,1,0,0,@Pecan_B19 @ObeyMy_Realness dryer then them bad ass eyes of your fag
4536,3,0,2,1,1,@PerezHilton \the whole bunch of the trash needs 2 jus go away. they r jus trash!!!
4556,3,0,2,1,1,@Police_TactGear Article is flawed. Took my first CHP with BRPD. Was well done. Even had 2 ghetto gals with a jammy Hi-purnt 9 but well done
4557,3,0,1,2,2,@PowlengMawi yung nakalagay sa second page ng handout na may closed ended questions etc. Tapos lalagay sa 1/2 yellow pad
4561,3,1,2,0,1,@Pretty_WarZone shouldve caught it the first time nigger
4562,3,0,3,0,1,@Prettyflacko21 taking off like a bitch bra
4563,3,0,3,0,1,@Pribski86 idgaf hoe
4565,3,0,1,2,2,"@PrinceDemitri @TheWeek @russlljones Typical Hitchens type atheist and was watching a doc on how hollywood hates god, ready to mock it."
4568,3,0,3,0,1,@Princesslexii16 Damn you just called yourself a bitch bruh ? Lol &#9995;
4571,3,0,1,2,2,@Progress4Ohio @msnbc @meetthepress Would not spend my money on trash like that!
4574,3,1,2,0,1,@Prophzilla I honesty think the internet is just full of retards.
4575,3,0,3,0,1,@Prophzilla before I went off to college I wanted to get a ukulele but quickly realised I'd be a bigger fag than the guitar kid in the quad.
4582,3,2,1,0,0,@QUAN1T0 You retarded bruh lol
4583,3,0,0,3,2,"@QVC strawberry shortcake. Stacked with whipped cream, yellow spunge-cake, &amp; sliced #strawberries freshly picked from the farm w/ my kids."
4590,6,0,6,0,1,@QueenSAVage97 @FresH_BoY_Will how you gonna compare sushi to pussy tho there ain't no dicks going in your sushi &#128514;
4592,3,0,3,0,1,"@QueenShyba laughin at my screenshots. no bitch, this might be a code red."
4597,6,0,6,0,1,@RAEPaelMunturo apparently not many bitches have seen that
4602,3,0,3,0,1,@REM_2014 I'm drunk that hoe by myself bro solo dolo
4610,3,3,0,0,0,@RSBerto Dumb Haitian fake black faggots. Go to Haiti and neck yourself.
4613,3,0,3,0,1,"@RacistNegro69 @MrMooncricket fuck you, punk ass racist lil dick bitch. I've reported you fool."
4623,3,0,3,0,1,@RavenPeltier_ @Jesuslovinj @_B_R_Y_C_E_ still a bitch though
4624,3,0,3,0,1,@RavenPeltier_ these hoes ain't loyal
4625,3,0,0,3,2,@Rawker8 @Ronnie2K @NBA2K get some money and stop playing that old trash.
4626,3,1,2,0,1,"@Ray_Lakee #fag
 Fuckin pirelli tire black ass nigga whit a white boy shirt on but my nigga did loosen up a lil bit.#bowbow"
4627,3,0,3,0,1,@Ray_dec15 haha yeah they do say im a little bitch
4629,3,0,0,3,2,"@RealGilbert &amp; the hunters anthem goes ""Al Goreing we will go, Hi ho the dairy O Al Goreing we will go"""
4631,6,0,5,1,1,@RealNiggaSherm wen he ho dwn da road
4639,3,0,2,1,1,@RealWallieWall Sheet i can't do that too a cripple
4649,3,0,3,0,1,"@RenoConfession one time at band camp, I stuck a flute in my pussy 
-Spanish springs"
4655,3,0,3,0,1,@ResiDinero ya bitch crib
4661,3,0,3,0,1,@Rhyds_herrrrrr shoulda came to bird mans that shit was so lit
4663,4,0,4,0,1,@RichBum_Mitch say how you do that I got this lil bitch who ain't getting the memo
4670,3,0,3,0,1,@RickyNgan target got them high class hoes
4676,6,0,6,0,1,@Righteouz_ @growejr that bitch should be in jail for that 114-114
4677,6,2,4,0,1,@Righteouz_ lmfao!!!!! I remember all the rednecks in my school with that shit lol
4689,3,0,2,1,1,@RobFernau @GregAbbott_TX @NRA dead babies piled up like trash at a dump Something to be proud of
4691,3,0,0,3,2,"@RobertGBeckel: ""Do you know how good Ho-Ho's are at 2am?"" @AndreaTantaros answers, ""You haven't given up all your ho-ho's."" Whoa. @TheFive"
4693,3,0,3,0,1,"@RobinFury Drake is bitch made for that, likes Phonte so much and won't do a track over that...."
4702,6,1,1,4,2,@RonanFarrow Yeah we know about Anglo-American principles.#slavery #hate #racism
4714,3,1,2,0,1,"@Rotten_Soil @CaptFaggotpants 
You boys sure come up wit some crazy names. In my day, we never talked about no faggots"
4719,3,0,3,0,1,@Rugarickrockers Ima make you a sick entrance song my nig
4730,3,2,1,0,0,@RylannWilliams whooooo? Chelsey? Fuck her lol. She juss a bitch
4735,3,1,2,0,1,@SAMMI_boyden you fucking twat just start talking
4747,3,0,3,0,1,@SPIFFY_VUITTON I gotta start treatin these ugly hoes like dimes.. Before they get fine on my ass
4748,3,0,3,0,1,@SPIFFY_VUITTON You see the bitch with the fake leg that's bout to come on?? Lmao She kinda bad doe in the Pole
4751,3,2,1,0,0,"@STACCS_WNT_FOLD you tell me, coon."
4752,3,0,0,3,2,@SVL305 but @leemcastro is not even a blogger. He doesn't have the moxy or credentials to do anything by himself and create a brand.
4758,3,1,2,0,1,@SactownProidgy @SpeakComedy @yunglucy_ @karon_avila Nigga I will get dick cheese and force you to eat it bitch
4764,3,0,2,1,1,@Salondotcom @FoolishReporter I can tell from this tweet that you're a twat.
4765,3,0,0,3,2,"@SaltyBlackBroad ma'am ...Did you clear that tweet with the @NAACP ? Careful they may brand you ""race traitor"" for the nerve of thinking&#9786;&#65039;"
4769,3,0,3,0,1,@SammyLightning_ I got hoes in different area codes
4774,3,0,3,0,1,@Sammytbh thats what i thought pussy..
4779,3,1,2,0,1,"@SarahKSilverman Just saw your black NRA skit. It was vile. You're not funny. Was a fan of yours, not anymore. #cunt"
4781,3,0,1,2,2,"@SarahR_82 
Y'all gots to take da colored vacation. Kentucky fried chicken but only da white meat"
4785,3,0,3,0,1,"@SavageSaiyan4 Real shit, that light armor is a bitch to find tho"
4787,3,0,3,0,1,@ScHoolboyCole and yes i said spitted bitch
4789,6,0,5,1,1,@ScanBC hoe the cookie crisp cop is on the case.
4795,3,0,3,0,1,@SchulzGrayson @Dswizzle3 you talkinfgalot of shit but you cant back dem words up tho bitch ass nigga u not talking about fighting
4799,3,0,0,3,2,@ScottFerrall @HowardStern PHOTOS: Kate Upton cheers on the Yankees at last night's game http://t.co/Q2SVYRHUDu
4803,3,0,2,1,1,@SeQuoia_Gabris yeah hoe!
4806,3,0,3,0,1,@SeauxCocoa you getting new pussy and not sharing??
4808,3,0,1,2,2,"@Selecta_kerry I seeing ppl saying running a train on a bird, and a parry is the same thing, but das not what I know..so looking for clarity"
4811,3,1,0,2,2,@Selxnaa I'm redneck crazy
4813,3,0,0,3,2,@SenMikeLee just pulled out his pocket Constitution! Bring it man! @tedcruz just mocked McCain's wacko-birds comment! HaHaHa!!!!! #standtall
4835,3,1,2,0,1,@Shmalec13 chad reeds a fag he's a 5th kinda guy
4841,3,0,3,0,1,"@SideHoeNextDoor with your height, yeah. Chunky bitch"
4851,3,0,3,0,1,@SkippyLongDick i will literally confront some bitch asses! Fo reall. Trill.
4857,3,0,3,0,1,@Smokee_SMB damn I just got called a hoe
4865,3,1,2,0,1,"@SoftestMuffin @_tee13 @TorahBlaze in other words you are accustomed to niggers so muchYour Almighty one can be next to u, but yo nigger"
4866,3,2,1,0,0,"@SoftestMuffin @_tee13 @TorahBlaze will convince u that is a lame, you, a nigger liver believes it cuz you a nigger whore"
4867,3,2,1,0,0,@Soldier1eaODGrn I don't give a flying fuck what a teabagger piece of human garbage like you thinks =)
4871,3,0,3,0,1,"@SoopDevilles You DID. You crushed his ""I got me an EXOTIC bitch!"" dreams."
4874,3,0,3,0,1,@SoutheastQueen ignore sorry I called you a bitch uncalled for
4875,3,0,3,0,1,@SpecialEd24 gotta turn the hoe into housewife
4876,3,0,3,0,1,"@Sponkymusiclady Besides, ur imposter idol looks nothing like The Word of God described the Saviour of Israel in Revelations. envious bitch!"
4887,3,1,2,0,1,@Staydelusional I texted u fag
4896,3,1,2,0,1,@StephyRae7 Will NEVER happen faggot. Got complemented on it today at golf by @GabrielaAngela4 several times. ;)
